band,bucket,size,dominant_portal,dominant_portal_count
39,890ead0dc5afd4b3,1,P002,1
40,a22d3413eafdaf4a,1,P002,1
41,ffbef0690d87c5f1,1,P002,1
42,610565dcf32c7b8a,1,P002,1
45,6a74928475e0ed05,1,P002,1
47,3a097b4cc8001c44,1,P002,1
0,4f365d29d1100fbf,1,P005,1
2,bc4c02ac7fbedd0f,1,P005,1
3,802ac56364d06616,1,P005,1
4,44bac6f7f8a788a8,1,P005,1
5,ade79be2ed4e737b,1,P005,1
6,9af5d1837b1321f5,1,P005,1
7,acee67dcabc4cae6,1,P005,1
9,f1aa3ef37842aaa1,1,P005,1
10,f8b3b706b6d259c4,1,P005,1
12,d980d6a222bbfa76,1,P005,1
13,e74f15f3d1f693ef,1,P005,1
14,a34670941c1401fc,1,P005,1
15,0c5b9bf1c96a2420,1,P005,1
16,ef16c9b95e1003f5,1,P005,1
17,19e6398c9e1e74d4,1,P005,1
18,db3cf0ec77a5c237,1,P005,1
19,1d010a044d34ddec,1,P005,1
20,fc3084cda75d43e1,1,P005,1
21,aec22e5d798ec283,1,P005,1
22,9a6a07346c0de1c6,1,P005,1
23,a6c5c0df70e0d840,1,P005,1
24,2bf02a6deced3e37,1,P005,1
25,840238bf9ff62172,1,P005,1
26,b9ec0e93fe2eb3cd,1,P005,1
27,71610276d9db7a26,1,P005,1
28,1d303d58f81b1f26,1,P005,1
29,07ca937918500f55,1,P005,1
30,01affaf89dd8c87b,1,P005,1
31,d7fdab8f2b0508f9,3,P005,3
32,774104e1008471de,1,P005,1
34,630d7d22f5753a17,1,P005,1
35,02992d584d789020,1,P005,1
36,ef8f117023309856,1,P005,1
37,0f81197a3579fb6a,1,P005,1
38,d12737d0eddaf6bc,1,P005,1
39,266c3f049b8b9165,1,P005,1
40,beb0a0466cce68be,1,P005,1
41,70a83b2b8b94d666,1,P005,1
44,b57a86624980420e,1,P005,1
45,4f43c72022124126,1,P005,1
46,1e24c960a5b98486,1,P005,1
47,0e7c684c9a915af2,1,P005,1
0,2ad923d7228f98b9,1,P087,1
1,f18be69425db4417,1,P087,1
2,2e2b281ed9960fb9,1,P087,1
3,28fac5dfbfeb4bc5,1,P087,1
5,6fe17a199c2e4789,1,P087,1
6,f5608559429c4afb,1,P087,1
7,0c0ad809c9ac3b09,1,P087,1
8,953983bc5ba6fa69,1,P087,1
9,ced957a76b28c794,1,P087,1
10,c7a8e77175342994,1,P087,1
11,8caf153f9e6b58e9,1,P087,1
12,fc1c1887b1a84e77,1,P087,1
13,ec5c7f13a232c701,1,P087,1
14,c9ece4f5dadceebf,1,P087,1
15,3eff312da83a1801,1,P087,1
16,d0f4c6d8bce7c48b,1,P087,1
17,d7ed1dfb776b4d79,1,P087,1
18,e77b5b423ffe87cb,1,P087,1
19,54afabf83ba4cea9,1,P087,1
20,cca7aa7424ac5326,1,P087,1
21,02e24fee9bad85ca,1,P087,1
22,44396262057ad848,1,P087,1
23,0adbccaf017c8d23,1,P087,1
24,fb1e35ab0dceafdb,1,P087,1
25,8e11e6340f9da8f4,1,P087,1
26,0429f5816b44d975,1,P087,1
27,eab141138afe9c64,1,P087,1
28,61712a4b723e2e3e,1,P087,1
29,770f34dae00bd5ec,1,P087,1
30,fb67c5b658f40cd4,1,P087,1
31,3942eaa2846f24ea,1,P087,1
32,88282396a4365dda,1,P087,1
33,69508c4ecdfc1c21,1,P087,1
34,bbe97275933f2ff4,1,P087,1
35,2341a0737d060a4e,1,P087,1
36,9927073c25059d1c,1,P087,1
37,d42b1c66d45bd5cd,1,P087,1
38,7a6963c42cc530fb,1,P087,1
39,2423a23074861057,1,P087,1
40,2047f5942e8361d4,1,P087,1
41,b6c12a264dc082c1,1,P087,1
42,397d0f1e12607cf0,1,P087,1
43,cf892f4b0e45caeb,1,P087,1
44,78338a05766fa33e,1,P087,1
45,bb68229f400cfd64,1,P087,1
46,60e9f4c1e4622faf,1,P087,1
47,a55dbac0c7e02b5d,1,P087,1
0,6df6c0b041614856,1,P003,1
1,6d86219937aa4e53,1,P003,1
2,bb103409c8579270,1,P003,1
3,757e6570512c9c36,1,P003,1
4,ac3278f08f8d62b9,1,P003,1
5,3b735a40899385d2,1,P003,1
6,2cf6585a148ebc55,1,P003,1
7,b48f1e9dfe70df03,1,P003,1
8,61326cb5bed3967d,1,P003,1
9,31c2a41d9a562c75,1,P003,1
10,dfca13203bf07b7b,1,P003,1
11,5f57d716ff136618,1,P003,1
12,651da9a171859a35,1,P003,1
13,87edfcb5b2b0ed0f,1,P003,1
14,375193f46dbdfd17,1,P003,1
15,0af7bae3ade532a7,1,P003,1
16,bf6f423d9d01cf06,1,P003,1
17,5388ea4bbc83ea3c,1,P003,1
18,a476afbc3cf7fe06,1,P003,1
19,bad643c507b7cffc,1,P003,1
20,725f6690ed8cfc0c,1,P003,1
21,24427ab0fda4c89a,1,P003,1
22,0a63ab5176976733,1,P003,1
23,6756fe33a30a752b,1,P003,1
24,fd8e579de6004d3b,1,P003,1
25,b31faac2848ebdc7,1,P003,1
26,969c64932e23e387,1,P003,1
27,fd90aa275e9b3fb8,1,P003,1
28,952dbdc15e7c3882,1,P003,1
29,5adf171137baa915,1,P003,1
30,954749e4238dca0a,1,P003,1
31,18bf6903ef344873,1,P003,1
33,4b932ab8c2d051f9,1,P003,1
34,4ebab3dac3d506e5,1,P003,1
35,d7c1cf78eca7d72b,1,P003,1
36,9f78efba99f2cc4d,1,P003,1
37,5a3a0e1a30b4f61a,1,P003,1
38,f170ded8d8865fd1,1,P003,1
39,3017d24400097aec,1,P003,1
40,ee0c11726303b922,1,P003,1
41,b397a7805f18cf01,1,P003,1
43,6b8b5b053a6546e1,1,P003,1
44,148d16f50e3909ac,1,P003,1
45,bf0c2a1fce0a789f,1,P003,1
46,c68fdb7f8330845b,1,P003,1
47,842389d5455ffe10,1,P003,1
0,4aa54e0cf293306f,1,P020,1
1,02789b44f9a5cb6c,1,P020,1
2,93cf2f10e8cecf0b,1,P020,1
3,08980d63428312d6,1,P020,1
4,1965ee675bcca063,1,P020,1
5,0354dec8f2b5614d,1,P020,1
6,727116e1f41b43f4,1,P020,1
7,4b152327aac22453,1,P020,1
8,abf3479ee9eed57d,1,P020,1
9,4bc218f8d6f75a8d,1,P020,1
10,5e92c14724ebde03,1,P020,1
11,1f862828cc142c49,1,P020,1
12,19f622e6a2e3d80c,1,P020,1
13,f61b7987bbd21b24,1,P020,1
14,6faf2fa2912310a4,1,P020,1
15,0b3a0d79ba47cab1,1,P020,1
16,2656b9770d177976,1,P020,1
17,f49ae0c5fc99d835,1,P020,1
18,091f6a02d31e4e4c,1,P020,1
19,6375bb141ab93105,1,P020,1
20,b1670656d37eb918,1,P020,1
21,07436dc6ec3c4eef,1,P020,1
22,14b786d0173a546c,1,P020,1
23,9cfe566ac0214c72,1,P020,1
24,6b6556385ab93685,1,P020,1
25,50c521f475c95e65,1,P020,1
26,184591ee76c30ade,1,P020,1
27,21f4f6f66a3ffc10,1,P020,1
28,69b8f5f206111556,1,P020,1
29,2c29c36eee8df421,1,P020,1
30,24f5109854f6cb3b,1,P020,1
31,28f6d5d1a1744428,1,P020,1
32,969040671730a9d0,1,P020,1
33,b8a9190ead4ca9a9,1,P020,1
34,6b504517423a7e97,1,P020,1
35,c877c871767ab97a,1,P020,1
36,b2cbb7e015329ebb,1,P020,1
37,c85fe20c02697e8b,1,P020,1
38,499d620faee73117,1,P020,1
39,bb207b22f03b2ff3,1,P020,1
40,a70c26864c0b50d0,1,P020,1
41,4dc291bc996388e1,1,P020,1
42,f33a6c06787d514e,1,P020,1
43,26fbe96e005365f0,1,P020,1
44,cf8e090ee9438bd5,1,P020,1
45,dcf6c5bb657d0dd5,1,P020,1
46,82235cb70419f60b,1,P020,1
47,3c0dae08ea28ea65,1,P020,1
0,483c2fc3cdc60a56,1,P003,1
1,c6821c478b453d43,1,P003,1
2,fa4644640bf1adf5,1,P003,1
3,58a6563c12d37e20,1,P003,1
4,bcfbfbd497375fd8,1,P003,1
5,0e2f7b6d91f09d83,1,P003,1
6,e069a161580bd03f,1,P003,1
7,942eacca854c3dc1,1,P003,1
8,447dc23badf31880,1,P003,1
9,47238ceacef83186,1,P003,1
10,f86bc5f331f2e1c2,1,P003,1
11,09e5d6330c55f66f,1,P003,1
12,e95defe43aad8c59,1,P003,1
13,ce5563e0fd2d5284,1,P003,1
14,5c7b8662905fd454,1,P003,1
15,bf06e4a37b327473,1,P003,1
16,2bd610d995ca7b82,1,P003,1
17,dab2b56bddf1eff6,1,P003,1
18,3953cfff7c1f2900,1,P003,1
19,f3e2ca2d8fca2071,1,P003,1
20,0ec86ad43e324ba3,1,P003,1
21,56ce113dad73efb3,3,P003,1
22,45c4ca779dc3ed1b,1,P003,1
23,370918fa8346d97f,1,P003,1
24,653a9abe93264887,1,P003,1
25,c09c7f9a03192fb3,1,P003,1
26,3c5466d4c5a724cd,3,P003,1
27,850b6d0478b31ea3,1,P003,1
28,909bb9298f257670,1,P003,1
29,5adf241338947d24,2,P003,1
30,38bdec3db1dfaea1,1,P003,1
31,87d5d7f120dac722,1,P003,1
32,477f01347b22e566,1,P003,1
33,528ea7eceb301ed7,1,P003,1
34,39bcbb669f388725,1,P003,1
35,081a48fe72bc2def,1,P003,1
36,c74ca37f64998c6e,1,P003,1
37,c64dfa0658ffe4af,1,P003,1
38,68540871ab6bb072,1,P003,1
39,611ffd61ba89340b,1,P003,1
40,9d397f5dc8bc570a,1,P003,1
41,6b04bb8ea01a4603,2,P003,1
42,4538f4b40e53a3b2,1,P003,1
43,8b7b04089a1d50f3,1,P003,1
44,12a03bf6fd2dac4e,1,P003,1
45,290df317aa86bc56,1,P003,1
46,16d540bc14f69984,1,P003,1
47,c4ba77779a977730,1,P003,1
0,f783dedd0de30bd3,1,P005,1
1,0c4616562ed2d58b,1,P005,1
2,612d113db18c84cd,1,P005,1
3,8e543f12c2d0839b,1,P005,1
4,748a2a63b35755d8,1,P005,1
5,ef1d68a66f9fd00b,1,P005,1
7,617c1a9af66172e0,1,P005,1
8,a29026c88e226758,1,P005,1
9,e4ac4e9e410c3b76,1,P005,1
10,0df5738559366222,1,P005,1
11,4540000e7f8719d0,1,P005,1
12,f712efefdff0fd00,1,P005,1
13,977fc6b4ea79093f,1,P005,1
15,ad1924ad60a4f4fa,1,P005,1
16,0e967fe4cd57eb53,1,P005,1
18,adad99102bd2ad08,1,P005,1
19,bf98ad9800188781,1,P005,1
20,1aeaab064d313f8b,1,P005,1
21,380440cd18442808,1,P005,1
22,27c24290f3a757b8,1,P005,1
24,b67597146d18363a,1,P005,1
25,238171833531fa8a,1,P005,1
26,9516782e4435bcc9,1,P005,1
27,2577d5ffe197e69a,1,P005,1
28,491b3b09e45ff808,1,P005,1
29,080e6db2e19a90a3,1,P005,1
31,fbfd4e4c005571c2,1,P005,1
32,a45826402ba8d557,1,P005,1
33,a98c9beb4bcb5e06,1,P005,1
34,e7d64467811fd129,1,P005,1
35,6a5b254b1ebdb35a,1,P005,1
36,f6da12c2c43eedc7,1,P005,1
37,032291f833ebd94e,1,P005,1
38,7d6668e2fbbf851a,1,P005,1
40,73923b1624d18838,1,P005,1
41,d1af35924dfbe20d,1,P005,1
42,a036e7f783042a6c,1,P005,1
43,3f0762334803873d,1,P005,1
44,4ff9cf823eb954cd,1,P005,1
45,91e92c991c1fe7f0,1,P005,1
47,af4819dcff688ea0,1,P005,1
0,d42851a10a4301b6,1,P004,1
1,2117411cb17f55b5,1,P004,1
2,9166701b7ee7624e,2,P004,1
3,0a8b8fec0663ea05,1,P004,1
4,3972c217c00109fd,1,P004,1
5,dd7900c348e63653,1,P004,1
6,2fc53593bea93ca5,1,P004,1
7,5a44008b9379e748,1,P004,1
8,1d569850d30a1b14,2,P004,1
9,f3916bf0322ae250,1,P004,1
10,57865b11c5cf5b98,1,P004,1
11,b726d6e8cff6c7a3,1,P004,1
12,88198ddf9123b29c,1,P004,1
13,724782578550b838,1,P004,1
14,0e777aa44096e7b7,2,P004,1
15,7108d495a08d4466,1,P004,1
16,1cf7e8ccae34259d,1,P004,1
17,3a92addc2c1ef8af,1,P004,1
18,a9b24982a4adcd82,1,P004,1
19,663302b65b8eb9d3,1,P004,1
20,f36fb019c1a16114,1,P004,1
21,29c5840bcd077d45,1,P004,1
22,bc3472dc540085b9,2,P004,1
24,6a5e4549044b2808,1,P004,1
25,bfdcc7294a967682,1,P004,1
26,d6c3c5a83b7dd561,1,P004,1
27,138e74193fe387f2,1,P004,1
28,43389b1a98cea8e9,1,P004,1
29,cf896fe62cfe4809,1,P004,1
30,1118169cb1e64c2a,1,P004,1
31,3ded6cd3ac58a3cb,1,P004,1
33,b19d9b1cbb3224a6,1,P004,1
34,884ad75374addae3,1,P004,1
35,e0fc4872bc3e3e43,1,P004,1
36,f6727928626eaac6,1,P004,1
37,768f58e405219cf2,1,P004,1
38,fe4804415e75d950,1,P004,1
39,975faf3d5bd2d439,1,P004,1
40,85666c7793d4a75a,1,P004,1
41,02ad7bf0f1118cfe,1,P004,1
42,062b6be360ae4142,1,P004,1
43,644409eb5cd3e3ca,1,P004,1
44,b4726466a51b365a,1,P004,1
45,15bec8954a1ca95d,1,P004,1
46,5838b659e382c2cc,1,P004,1
47,11bd601f2123e714,1,P004,1
0,ffd1453ab5c9854f,1,P214,1
1,e223c48cf90b16b3,1,P214,1
2,173b019958956bcd,1,P214,1
3,2a117c98a6e02a0b,1,P214,1
4,6a3c6472589231e2,1,P214,1
5,51f3c39f83165e77,1,P214,1
6,90fe05c96e2475bb,1,P214,1
7,735c9c68711e6610,1,P214,1
8,e5df261335384cb4,1,P214,1
9,3b59379bda2c5b28,1,P214,1
10,da1636081d6d72bc,1,P214,1
11,b2b4bf04fa02b41c,1,P214,1
12,18e708feee537a2d,1,P214,1
13,04fd800a14811699,1,P214,1
14,04366cae8b64eeca,1,P214,1
15,8fd04f887ce432e0,1,P214,1
16,65dffcebc9fe53ca,1,P214,1
17,20ad459232166420,1,P214,1
18,0027c258a284a484,1,P214,1
19,41eb9e1c6c81ad4e,1,P214,1
20,9746e8b47b29518c,1,P214,1
21,5173d7620207c5d8,1,P214,1
22,e6c772c401974edd,1,P214,1
23,0ef19b65f14b035f,1,P214,1
24,459e4ac3e2e00a5d,1,P214,1
25,9feaeacc803b5ee9,1,P214,1
26,6af2ac0a7a44ebae,1,P214,1
27,f6d045d48834f952,1,P214,1
28,5ff8bfea5817a61a,1,P214,1
29,5ceafb44235512af,1,P214,1
30,63f6a6e6cb41fb65,1,P214,1
31,ac86e35f114a6f2f,1,P214,1
32,33b2302cf4bbc302,1,P214,1
33,c9471efa0d4dc2fb,1,P214,1
34,49873c1bdd49a00e,1,P214,1
35,c2ce5ad37d6d17be,1,P214,1
36,8f40d7329c53e74f,1,P214,1
37,35dae54dd8cd6125,1,P214,1
38,9ce758e00c66949b,1,P214,1
39,1410443debf08fd6,1,P214,1
40,eee570951bf30084,1,P214,1
41,0c73cb6d77746fa8,1,P214,1
42,4686ff183f6310e3,1,P214,1
43,fc5b4f120a3abcdf,1,P214,1
44,6fee68e18e95c521,1,P214,1
45,920c2284212d7bca,1,P214,1
46,cae5c3718ebd4389,1,P214,1
47,cb596f554b44127c,1,P214,1
0,b7a9f4847ddf9e7e,1,P006,1
1,7db97f5b99ace7b2,1,P006,1
2,3e12c51fea46dcea,1,P006,1
3,168b6c6e6e24d15d,1,P006,1
4,367e06af9cb911dd,1,P006,1
5,4b9163053e2b2946,1,P006,1
6,9ed8ccaf638ede54,1,P006,1
7,fc1dcbb218f740c7,1,P006,1
8,67f70c2b1cd5a89a,1,P006,1
9,b5e299086c2cf2c4,1,P006,1
10,4103e1cde2b0a4f2,1,P006,1
11,6b33a63fe2354f66,1,P006,1
12,1f9ea7e960c55c1b,1,P006,1
13,5968c80abd1b8bfa,1,P006,1
14,119cc9fb102b66e1,1,P006,1
15,f470cf9a953f3052,1,P006,1
16,4093bf66cb465598,1,P006,1
17,948bd85079b81eb2,1,P006,1
18,12cb4f8f06c61d09,1,P006,1
19,0a673471dd4db057,1,P006,1
20,d4d789bfb782ad24,1,P006,1
21,b8930befb7061fbd,1,P006,1
22,00f9d37b24543507,1,P006,1
23,fe2d0aed9e21d9c5,1,P006,1
24,4356871fa339c5b8,1,P006,1
25,60f5266bf6755268,1,P006,1
26,6cd1dd54755dc499,1,P006,1
27,7f0e06cdcdfd1e12,1,P006,1
28,35783924d938a48b,1,P006,1
29,25e15db125cdab85,1,P006,1
30,3366b0cfc6d800d6,1,P006,1
31,2a6afddeae66b380,1,P006,1
33,3c8a254752d57d8f,1,P006,1
34,bb264fc46dcaa73d,1,P006,1
35,9770ec176201cd90,1,P006,1
36,82e978991487260c,1,P006,1
37,e60ba5e1529c9289,1,P006,1
38,1779d3426db8f37c,1,P006,1
39,161c1d857cdeaea0,1,P006,1
40,27f003cb7ffd76cf,1,P006,1
41,a5d10151fbf3df44,1,P006,1
42,8934e844ae1d6e8b,2,P006,1
43,59e08e40a35381c2,1,P006,1
44,de946bf2550c8013,1,P006,1
45,9d66a79506af1dba,1,P006,1
46,0e591b4a6c296e8f,1,P006,1
47,ceef3bdaeaf019c6,1,P006,1
0,51fa437772e3c132,1,P094,1
1,187bce1b547a29bf,1,P094,1
2,336f3d6f82556efc,1,P094,1
3,e792deb74df81ebf,1,P094,1
4,2bf59bef13c2d6d9,1,P094,1
5,dc01506cf4abe2ad,1,P094,1
6,e1d797fdb7c6f906,1,P094,1
7,9102477e895ddb69,1,P094,1
8,2fae196f4e4bafbf,1,P094,1
9,535752055f630638,1,P094,1
10,37ceb4c892360929,1,P094,1
11,faa2089e5be8f0ec,1,P094,1
12,d8e1bb0ed7359f3d,1,P094,1
13,0e008ee19f1d5966,1,P094,1
14,afcde00fbbda6b83,1,P094,1
15,bceeb0e05c432d2a,1,P094,1
16,7795a03631908b49,1,P094,1
17,d39e5a4e14e1671d,1,P094,1
18,a6e8e6b171e19370,1,P094,1
19,15479f3b95777428,1,P094,1
20,62e9cfa9c22a5c7a,1,P094,1
21,32e9a073a7d756d5,1,P094,1
22,bf95b744d0ddb4e2,1,P094,1
23,f863e64c342e031e,1,P094,1
24,779cda1b3018931a,1,P094,1
25,3360f62eaae19b22,1,P094,1
26,9318a4439631335f,1,P094,1
27,02df97b30db94654,1,P094,1
28,3ba4b3765c786e6a,1,P094,1
29,ee05a6732665d0d5,1,P094,1
30,dec357036f392c82,1,P094,1
31,54c61dd5139b464c,1,P094,1
32,1668ff92df0c18c2,1,P094,1
33,08b0fbdc63609e05,1,P094,1
34,3cf39e1b9fe21f06,1,P094,1
35,579c79e49291c72f,1,P094,1
36,d24dd2136372787c,1,P094,1
37,6704b048a440c2a3,1,P094,1
38,17f74a84d84c7568,1,P094,1
39,1e33afdbd6a31e02,1,P094,1
40,3139c18db00b94f4,1,P094,1
41,6108ab0935ff27cf,1,P094,1
42,a0b142ffeec8fb31,1,P094,1
43,11b9d1407fccf9b7,1,P094,1
44,40199eab1b1cb3bb,1,P094,1
45,a569b4b2133f0408,1,P094,1
46,d0ec9074c7db5a2e,1,P094,1
47,2e1177bc876a6992,1,P094,1
0,404165e1f8d38a98,2,P020,1
1,4ad288398dce01a0,1,P020,1
2,9d192f05b46938bf,3,P020,1
3,0d4ea230e1b683b2,2,P020,1
4,8117108279d47b8d,2,P020,1
5,1d626c616a6f2906,3,P020,1
6,019c34d0c6948746,1,P020,1
7,df351e2202c6e337,1,P020,1
8,3ddd6e6b2178567c,3,P020,1
9,faae0b107af6f31d,2,P020,1
10,25ed9c56813d7bb6,1,P020,1
11,f26150f6fb6a08e9,3,P020,1
12,63a9efc693cba74c,2,P020,1
13,fe8fee83285f3872,2,P020,1
14,ea68642b3023805f,3,P020,1
15,66d29127ef0af98a,4,P020,1
16,9153e92498d0f660,1,P020,1
17,c06a6ce6d2837b54,2,P020,1
18,518ea85900d229ae,2,P020,1
19,5d5233c350ee95d5,3,P020,1
20,d55a9c386baac864,2,P020,1
21,aff5767f20a0b71d,3,P020,1
22,465eec6704c4190e,3,P020,1
23,69377668616af37f,2,P020,1
24,c0f557e6f9c25f1e,3,P020,1
25,b5567c22989f03a3,3,P020,1
26,b7bb0ac55b46c619,3,P020,1
27,e639607f1c713d66,1,P020,1
28,1038462caaad439c,1,P020,1
29,c5c81ca2894c80b8,2,P020,1
30,7098ecd3716e462f,1,P020,1
31,99c7099768d88089,1,P020,1
32,f0db21222cf52c8e,2,P020,1
33,62e29761aa3af01b,2,P020,1
34,3b7d52d411fca6bc,2,P020,1
35,932c67d8093c0b46,2,P020,1
36,907292e16b6cc856,2,P020,1
37,ab19f15d97b5cde0,3,P020,1
38,6f6a9226770db5ea,2,P020,1
39,865bb9866eeeff63,3,P020,1
40,266fc50b9d4a6689,2,P020,1
41,94785494581290e7,2,P020,1
42,8dac2c93e6325b94,3,P020,1
43,fcb22dbadcf023a9,2,P020,1
44,6dda5f583b5b2a78,3,P020,1
45,d2d09efd272dc6d7,1,P020,1
46,604400b2eb411749,1,P020,1
47,0013afbb984720a0,3,P020,1
1,27e7d81e40caea22,1,P181,1
4,b6d7ddefc9e5f904,2,P181,1
16,4a5c0df3e34d248e,1,P181,1
18,470a77f34952a2b2,1,P181,1
26,77b45eefce57e681,1,P181,1
27,894eee0c39f1c746,2,P181,1
33,5b493fec384398d6,1,P181,1
38,5d6ed61c38e28d3d,1,P181,1
41,3300175c6ba20b4a,2,P181,1
45,9c90bffd963eea25,2,P181,1
7,af125b4b0dc19df9,1,P006,1
13,f44a5a9af8443464,1,P006,1
14,cadf83845b8498bf,1,P006,1
25,75d160a2498f4181,1,P006,1
26,bd164ee2205f72e3,1,P006,1
27,c317882410148df1,1,P006,1
0,14a2c742b15ddefc,1,P231,1
6,9339920d006aec67,1,P231,1
16,e427f246b0dfe30c,1,P231,1
26,7a24de7ead06fcc8,1,P231,1
34,19edbddac2ee2a33,1,P231,1
36,7ef79f7197f920ba,1,P231,1
41,79ed496ed471241a,1,P231,1
0,75035b1d083f2e53,1,P058,1
1,9bfcf431457a006d,1,P058,1
2,bf8f183ac4bf7f5c,1,P058,1
3,a5392ef899770aae,1,P058,1
4,df89b12f77868936,1,P058,1
5,4b6b0d21f2dd82dc,1,P058,1
6,bcc5a26bba8777b9,1,P058,1
7,22c511d8271b2557,1,P058,1
8,e0cdc8e35d06b87a,1,P058,1
9,c174e7c2db3e6569,1,P058,1
10,b32031c0dd398f12,1,P058,1
11,e2db39fa5db9d900,1,P058,1
12,5a9cee183e52ecf2,1,P058,1
13,9672e847cf69abe0,1,P058,1
14,52453f659bd0217c,1,P058,1
15,71f88e68a9822754,1,P058,1
16,de1bef9502cafb93,1,P058,1
17,aadc9224f3c7e675,1,P058,1
18,a0af0832a531dcc3,1,P058,1
19,59cb3b3b72d24646,1,P058,1
20,8f3f6af88b6a2734,1,P058,1
21,c6be68c8e9615e31,1,P058,1
22,784c1df19f04a5ac,1,P058,1
23,3b9215fe47a7f8a8,1,P058,1
24,cbf72d96416873c0,1,P058,1
25,e94ad30e2b91e749,1,P058,1
26,1392fa92aeda3323,1,P058,1
27,81485345b74019b2,1,P058,1
28,783c372eba2dfeb7,1,P058,1
29,ca149220cb0e01d0,1,P058,1
30,32b3eae949449398,1,P058,1
31,8ac54a0810b25d24,1,P058,1
32,8a9434262e4d27fd,1,P058,1
33,4b27a107443dae72,1,P058,1
34,d6a4df386a9937c9,1,P058,1
35,7f1ab94c416d4598,1,P058,1
36,0e65f3b24178543b,1,P058,1
37,c9ddcfe1fbf1492a,1,P058,1
38,118469e0c9ee3311,1,P058,1
39,e50a8dffff9f21db,1,P058,1
40,942c77611611f3f0,1,P058,1
41,ef7cf19ab3efb3bc,1,P058,1
42,8bc3c8a057d9263f,1,P058,1
43,077cf9e82a5085e0,1,P058,1
44,e9c0d86ffcda8e39,1,P058,1
45,68426b29d67273d3,1,P058,1
46,614c9ad64b3eb3a4,1,P058,1
47,abcb0bb8db65d998,1,P058,1
0,e312dc3ee9c4f7d5,1,P136,1
1,08b9f19ce54ff5fb,1,P136,1
2,b3b3130d6025f996,1,P136,1
3,602b1a0e02b9837d,1,P136,1
4,f708db586a7c4101,1,P136,1
5,2298ab483716c6f4,1,P136,1
6,88daa028706ec00e,1,P136,1
7,da55d15104ed5f3c,1,P136,1
8,fcec12d7ccb85c0c,1,P136,1
9,259573bd015d6fed,1,P136,1
10,0f736e5d7fd8791b,1,P136,1
11,c18c9f1962c47051,1,P136,1
12,0a50c465b3e7feff,1,P136,1
13,b2902128e8954efc,1,P136,1
14,daa9f0e23ed89992,1,P136,1
15,539ca851b59eb14d,1,P136,1
16,5c96b600801afda4,1,P136,1
17,224d536feb8efdc3,1,P136,1
18,d9688a4d4edc3ce6,1,P136,1
19,d3a0b6d9fb4a874a,1,P136,1
20,2c462da61641660f,1,P136,1
21,0c8663b1263242cb,1,P136,1
22,a18ed8eaaaa167ab,1,P136,1
23,23e31bfb53aa88ba,1,P136,1
24,2a9f4ec38b9a3901,1,P136,1
25,d29184184f8a71bb,1,P136,1
26,b289f16e70f909b6,1,P136,1
27,dd028c608a80c6fa,1,P136,1
28,76548dd385a87603,1,P136,1
29,704fac4cca390f6d,1,P136,1
30,bd4fc4ff7906791e,1,P136,1
31,6d7719ffa84378e9,1,P136,1
32,5f9bcf74035b0a09,1,P136,1
33,d7c6c00c97c377d2,1,P136,1
34,d2d4275c5d1e39f7,1,P136,1
35,2b27e5a54ddf978a,1,P136,1
36,b32c0d3680707082,1,P136,1
37,40680e59504cc14b,1,P136,1
38,de594037497ce725,1,P136,1
39,8fc7725fc2bbf659,1,P136,1
40,8d031563d3fabd54,1,P136,1
41,f07b3374d62daeaa,1,P136,1
42,e9a15fe29d733517,1,P136,1
43,5ea4e0221788f549,1,P136,1
44,2057367d7dfaf5c5,1,P136,1
45,cf3269e85ce4cfc9,1,P136,1
46,aa2ec6e5be1b7362,1,P136,1
47,6dccd2a886487170,1,P136,1
0,2c5b7a79e110d376,1,P250,1
1,387af09b8f4f2558,1,P250,1
2,be599c11b6b21ad6,1,P250,1
3,c7605870e907146a,1,P250,1
4,10e1ed468fb3af6f,1,P250,1
5,b17e7842b4bde761,1,P250,1
6,da93b8123d211636,1,P250,1
7,e5c3ef8bbc532237,1,P250,1
8,76f616ea4a54641d,1,P250,1
9,fd076460867149dd,1,P250,1
10,0ef9042218067e3c,1,P250,1
11,628d87adda6004ee,1,P250,1
12,c58652fd8d9505aa,1,P250,1
13,9227c8bc86bf1b01,1,P250,1
14,51e5360890591cfe,1,P250,1
15,d5def69c5d029a1e,1,P250,1
16,8d2c0d3acc370a50,1,P250,1
17,b5bea11511f26ec3,1,P250,1
18,e602c00d3d696a75,1,P250,1
19,b2b4fee65f27ebee,1,P250,1
20,c4429240ffa14761,1,P250,1
21,be8b03d98d20c688,1,P250,1
22,30965bdcd1dacf73,1,P250,1
23,24c4fc8f1da918be,1,P250,1
24,36f079df3f782b09,1,P250,1
25,187789ae456dfdae,1,P250,1
26,7ad72c2fecf7accb,1,P250,1
27,02045a18eb3b4e0f,1,P250,1
28,c3c59896483150a4,1,P250,1
29,b7c6a26fa8301c0c,1,P250,1
30,5034b028791794bd,1,P250,1
31,f45fde87676a767c,1,P250,1
32,c4a1c9d0aafefe52,1,P250,1
33,b72175cad4405086,1,P250,1
34,8943d75b3ad4377e,1,P250,1
35,94bbf9909436242a,1,P250,1
36,4b3195a3ff137ccd,1,P250,1
37,ae343b84f6819f1f,1,P250,1
38,d59d2ed3b0f30afc,1,P250,1
39,4d81d8f4be995167,1,P250,1
40,c64b8af6a2d1118a,1,P250,1
41,bea69e1998536b8c,1,P250,1
42,2d8af04a86143f95,1,P250,1
43,df6be8756404aa59,1,P250,1
